Date,DayOfWeek,Month,Year,Temperature,Humidity,Occupancy,HVACUsage,LightingUsage,RenewableEnergy,IsHoliday,IsVacation,IsExam,IsRegularAcademic,IsFestival,IsConvocation,EnergyConsumption,Hour,TimeOfDay
2021-04-10,Saturday,4,2021,41.5,41.8,343.0,0,1,21.5,1,0,0,0,0,0,101.5,8,Morning
2021-04-10,Saturday,4,2021,33.9,30.5,1243.0,1,1,43.1,1,0,0,0,0,0,205.8,9,Morning
2021-04-10,Saturday,4,2021,34.0,37.6,1208.0,1,0,50.9,1,0,0,0,0,0,230.0,10,Morning
2021-04-10,Saturday,4,2021,36.3,65.2,1216.0,1,0,69.9,1,0,0,0,0,0,190.8,11,Morning
2021-04-10,Saturday,4,2021,44.4,32.8,1252.0,1,1,77.0,1,0,0,0,0,0,202.1,12,Afternoon
2021-04-10,Saturday,4,2021,39.1,61.6,1230.0,1,0,67.0,1,0,0,0,0,0,178.2,13,Afternoon
2021-04-10,Saturday,4,2021,34.7,60.5,1210.0,1,0,45.6,1,0,0,0,0,0,195.0,14,Afternoon
2021-04-10,Saturday,4,2021,40.3,38.4,1214.0,1,0,38.2,1,0,0,0,0,0,199.7,15,Afternoon
2021-04-10,Saturday,4,2021,40.4,53.9,1248.0,1,1,44.3,1,0,0,0,0,0,223.4,16,Afternoon
2021-04-10,Saturday,4,2021,40.3,35.6,809.0,1,1,14.9,1,0,0,0,0,0,197.1,17,Afternoon
2021-04-10,Saturday,4,2021,40.0,37.1,798.0,0,1,0.0,1,0,0,0,0,0,187.9,18,Evening
2021-04-10,Saturday,4,2021,35.2,68.7,798.0,0,0,4.5,1,0,0,0,0,0,158.2,19,Evening
2021-04-10,Saturday,4,2021,40.1,50.7,795.0,1,1,0.8,1,0,0,0,0,0,189.9,20,Evening
2021-04-10,Saturday,4,2021,37.5,37.7,800.0,1,0,4.8,1,0,0,0,0,0,184.1,21,Evening
2021-04-10,Saturday,4,2021,41.5,62.0,368.0,0,0,6.1,1,0,0,0,0,0,103.9,22,Evening
2021-04-10,Saturday,4,2021,39.5,30.5,398.0,0,0,4.6,1,0,0,0,0,0,129.9,23,Evening
2021-04-11,Sunday,4,2021,32.8,25.4,42.0,0,0,3.9,1,0,0,0,0,0,52.0,0,Late Night
2021-04-11,Sunday,4,2021,33.4,42.4,59.0,1,0,2.5,1,0,0,0,0,0,86.5,1,Late Night
2021-04-11,Sunday,4,2021,33.3,71.4,55.0,0,0,6.7,1,0,0,0,0,0,73.9,2,Late Night
2021-04-11,Sunday,4,2021,19.8,55.1,48.0,0,0,4.1,1,0,0,0,0,0,42.8,3,Late Night
2021-04-11,Sunday,4,2021,33.0,59.2,46.0,0,0,1.0,1,0,0,0,0,0,55.5,4,Late Night
2021-04-11,Sunday,4,2021,30.1,57.1,40.0,0,0,6.9,1,0,0,0,0,0,40.2,5,Late Night
2021-04-11,Sunday,4,2021,28.9,50.7,306.0,0,1,4.2,1,0,0,0,0,0,98.0,6,Morning
2021-04-11,Sunday,4,2021,33.1,81.1,273.0,1,0,14.7,1,0,0,0,0,0,119.5,7,Morning
2021-04-11,Sunday,4,2021,36.5,32.5,318.0,0,0,21.8,1,0,0,0,0,0,87.5,8,Morning
2021-04-11,Sunday,4,2021,35.7,32.3,1168.0,1,0,36.8,1,0,0,0,0,0,208.7,9,Morning
2021-04-11,Sunday,4,2021,31.4,34.0,1162.0,1,0,61.8,1,0,0,0,0,0,182.2,10,Morning
2021-04-11,Sunday,4,2021,40.6,32.3,1184.0,1,0,72.3,1,0,0,0,0,0,189.7,11,Morning
2021-04-11,Sunday,4,2021,42.8,68.6,1201.0,1,0,82.6,1,0,0,0,0,0,206.3,12,Afternoon
2021-04-11,Sunday,4,2021,42.4,45.4,1183.0,1,0,59.0,1,0,0,0,0,0,206.2,13,Afternoon
2021-04-11,Sunday,4,2021,44.4,39.4,1220.0,1,0,35.8,1,0,0,0,0,0,222.5,14,Afternoon
2021-04-11,Sunday,4,2021,34.7,35.7,1197.0,1,0,33.4,1,0,0,0,0,0,197.6,15,Afternoon
2021-04-11,Sunday,4,2021,41.9,34.8,1240.0,1,0,38.5,1,0,0,0,0,0,228.6,16,Afternoon
2021-04-11,Sunday,4,2021,39.7,51.0,778.0,1,1,1.7,1,0,0,0,0,0,168.7,17,Afternoon
2021-04-11,Sunday,4,2021,27.8,40.7,771.0,1,1,0.0,1,0,0,0,0,0,171.9,18,Evening
2021-04-11,Sunday,4,2021,28.5,59.0,824.0,1,1,9.5,1,0,0,0,0,0,182.0,19,Evening
2021-04-11,Sunday,4,2021,34.2,80.2,783.0,0,1,3.4,1,0,0,0,0,0,172.8,20,Evening
2021-04-11,Sunday,4,2021,38.3,45.5,725.0,1,1,2.3,1,0,0,0,0,0,185.3,21,Evening
2021-04-11,Sunday,4,2021,39.0,27.7,408.0,0,1,5.0,1,0,0,0,0,0,135.0,22,Evening
2021-04-11,Sunday,4,2021,45.0,47.6,383.0,1,0,1.6,1,0,0,0,0,0,126.3,23,Evening
2021-04-12,Monday,4,2021,30.9,41.4,41.0,0,0,1.2,0,0,0,1,0,0,89.1,0,Late Night
2021-04-12,Monday,4,2021,23.2,52.3,48.0,1,0,6.6,0,0,0,1,0,0,98.4,1,Late Night
2021-04-12,Monday,4,2021,32.1,49.0,55.0,0,0,3.0,0,0,0,1,0,0,73.8,2,Late Night
2021-04-12,Monday,4,2021,26.7,20.0,59.0,0,0,0.0,0,0,0,1,0,0,68.8,3,Late Night
2021-04-12,Monday,4,2021,30.2,72.8,48.0,0,0,4.6,0,0,0,1,0,0,88.5,4,Late Night
2021-04-12,Monday,4,2021,30.8,74.2,49.0,0,1,1.9,0,0,0,1,0,0,89.8,5,Late Night
2021-04-12,Monday,4,2021,33.8,83.0,272.0,1,1,0.0,0,0,0,1,0,0,159.4,6,Morning
2021-04-12,Monday,4,2021,33.7,47.7,295.0,0,1,24.7,0,0,0,1,0,0,117.1,7,Morning
2021-04-12,Monday,4,2021,33.0,33.5,301.0,0,0,33.9,0,0,0,1,0,0,114.5,8,Morning
2021-04-12,Monday,4,2021,40.5,25.1,1187.0,1,1,31.2,0,0,0,1,0,0,243.2,9,Morning
2021-04-12,Monday,4,2021,39.0,34.5,1180.0,1,0,37.4,0,0,0,1,0,0,238.3,10,Morning
2021-04-12,Monday,4,2021,32.1,75.9,1173.0,0,0,53.9,0,0,0,1,0,0,184.8,11,Morning
2021-04-12,Monday,4,2021,35.3,36.9,1196.0,1,1,74.3,0,0,0,1,0,0,226.3,12,Afternoon
2021-04-12,Monday,4,2021,43.5,44.0,1212.0,1,0,66.1,0,0,0,1,0,0,226.5,13,Afternoon
2021-04-12,Monday,4,2021,42.0,36.5,1223.0,0,1,52.8,0,0,0,1,0,0,214.7,14,Afternoon
2021-04-12,Monday,4,2021,42.7,39.4,1202.0,1,0,47.0,0,0,0,1,0,0,227.9,15,Afternoon
2021-04-12,Monday,4,2021,33.4,63.2,1200.0,1,0,22.3,0,0,0,1,0,0,236.4,16,Afternoon
2021-04-12,Monday,4,2021,45.0,41.6,749.0,0,1,6.5,0,0,0,1,0,0,180.4,17,Afternoon
2021-04-12,Monday,4,2021,32.8,20.0,769.0,0,0,13.7,0,0,0,1,0,0,167.0,18,Evening
2021-04-12,Monday,4,2021,36.3,26.3,829.0,0,1,8.4,0,0,0,1,0,0,199.2,19,Evening
2021-04-12,Monday,4,2021,35.3,27.4,822.0,0,0,3.8,0,0,0,1,0,0,162.0,20,Evening
2021-04-12,Monday,4,2021,35.5,20.5,775.0,0,0,5.0,0,0,0,1,0,0,163.1,21,Evening
2021-04-12,Monday,4,2021,28.6,45.7,390.0,1,0,10.8,0,0,0,1,0,0,116.6,22,Evening
2021-04-12,Monday,4,2021,33.6,35.8,395.0,1,0,9.8,0,0,0,1,0,0,148.6,23,Evening
2021-04-13,Tuesday,4,2021,36.7,36.2,51.0,0,0,7.8,0,0,0,1,0,0,102.1,0,Late Night
2021-04-13,Tuesday,4,2021,32.6,57.6,52.0,1,0,5.2,0,0,0,1,0,0,93.9,1,Late Night
2021-04-13,Tuesday,4,2021,30.3,38.8,52.0,0,0,11.3,0,0,0,1,0,0,77.0,2,Late Night
2021-04-13,Tuesday,4,2021,35.2,65.9,47.0,0,0,3.4,0,0,0,1,0,0,102.5,3,Late Night
2021-04-13,Tuesday,4,2021,35.9,56.5,60.0,0,0,4.1,0,0,0,1,0,0,93.8,4,Late Night
2021-04-13,Tuesday,4,2021,35.9,42.4,40.0,0,0,5.3,0,0,0,1,0,0,86.1,5,Late Night
2021-04-13,Tuesday,4,2021,34.6,55.4,303.0,1,1,0.0,0,0,0,1,0,0,171.0,6,Morning
2021-04-13,Tuesday,4,2021,26.4,55.8,288.0,0,1,5.3,0,0,0,1,0,0,110.9,7,Morning
2021-04-13,Tuesday,4,2021,23.3,39.4,334.0,0,0,32.2,0,0,0,1,0,0,96.8,8,Morning
2021-04-13,Tuesday,4,2021,34.0,22.9,1172.0,1,0,51.6,0,0,0,1,0,0,220.6,9,Morning
2021-04-13,Tuesday,4,2021,44.1,38.1,1217.0,1,1,54.7,0,0,0,1,0,0,252.6,10,Morning
2021-04-13,Tuesday,4,2021,29.4,35.9,1209.0,1,1,64.8,0,0,0,1,0,0,205.5,11,Morning
2021-04-13,Tuesday,4,2021,33.4,36.5,1184.0,1,0,90.8,0,0,0,1,0,0,173.5,12,Afternoon
2021-04-13,Tuesday,4,2021,41.8,38.3,1202.0,1,0,77.3,0,0,0,1,0,0,220.1,13,Afternoon
2021-04-13,Tuesday,4,2021,42.5,38.8,1175.0,1,1,54.5,0,0,0,1,0,0,251.1,14,Afternoon
2021-04-13,Tuesday,4,2021,45.0,30.2,1276.0,1,0,25.8,0,0,0,1,0,0,242.3,15,Afternoon
2021-04-13,Tuesday,4,2021,34.9,41.2,1183.0,1,0,40.7,0,0,0,1,0,0,225.3,16,Afternoon
2021-04-13,Tuesday,4,2021,37.4,41.5,796.0,0,1,19.8,0,0,0,1,0,0,182.1,17,Afternoon
2021-04-13,Tuesday,4,2021,37.6,20.2,774.0,1,0,4.7,0,0,0,1,0,0,205.7,18,Evening
2021-04-13,Tuesday,4,2021,32.3,59.8,787.0,1,1,0.0,0,0,0,1,0,0,188.2,19,Evening
2021-04-13,Tuesday,4,2021,24.5,64.9,811.0,1,1,5.3,0,0,0,1,0,0,184.7,20,Evening
2021-04-13,Tuesday,4,2021,35.0,46.5,756.0,1,1,2.2,0,0,0,1,0,0,191.2,21,Evening
2021-04-13,Tuesday,4,2021,36.5,47.0,393.0,0,1,9.0,0,0,0,1,0,0,130.3,22,Evening
2021-04-13,Tuesday,4,2021,35.6,64.2,420.0,0,1,8.7,0,0,0,1,0,0,130.4,23,Evening
2021-04-14,Wednesday,4,2021,25.9,29.9,63.0,0,0,4.1,0,0,0,1,0,0,73.9,0,Late Night
2021-04-14,Wednesday,4,2021,27.7,33.9,49.0,1,0,2.5,0,0,0,1,0,0,96.0,1,Late Night
2021-04-14,Wednesday,4,2021,25.4,55.1,47.0,0,0,7.7,0,0,0,1,0,0,79.4,2,Late Night
2021-04-14,Wednesday,4,2021,32.6,49.6,39.0,0,0,4.7,0,0,0,1,0,0,89.0,3,Late Night
2021-04-14,Wednesday,4,2021,37.0,29.9,37.0,0,0,6.4,0,0,0,1,0,0,80.3,4,Late Night
2021-04-14,Wednesday,4,2021,30.3,54.2,48.0,0,0,0.6,0,0,0,1,0,0,84.1,5,Late Night
2021-04-14,Wednesday,4,2021,36.9,66.1,289.0,0,1,0.0,0,0,0,1,0,0,135.1,6,Morning
2021-04-14,Wednesday,4,2021,33.9,57.2,305.0,0,0,9.8,0,0,0,1,0,0,100.3,7,Morning
2021-04-14,Wednesday,4,2021,33.0,61.6,300.0,0,1,33.4,0,0,0,1,0,0,109.6,8,Morning
2021-04-14,Wednesday,4,2021,30.9,63.5,1257.0,1,0,38.4,0,0,0,1,0,0,219.5,9,Morning
2021-04-14,Wednesday,4,2021,34.8,34.1,1244.0,0,0,68.1,0,0,0,1,0,0,185.4,10,Morning
2021-04-14,Wednesday,4,2021,30.2,54.7,1196.0,1,0,85.8,0,0,0,1,0,0,196.7,11,Morning
2021-04-14,Wednesday,4,2021,38.6,36.2,1228.0,1,0,86.0,0,0,0,1,0,0,207.5,12,Afternoon
2021-04-14,Wednesday,4,2021,38.0,51.1,1220.0,1,0,65.6,0,0,0,1,0,0,218.3,13,Afternoon
2021-04-14,Wednesday,4,2021,45.0,20.0,1259.0,1,0,50.6,0,0,0,1,0,0,225.6,14,Afternoon
2021-04-14,Wednesday,4,2021,42.8,27.9,1224.0,1,0,40.0,0,0,0,1,0,0,223.9,15,Afternoon
2021-04-14,Wednesday,4,2021,39.5,56.6,1238.0,1,0,41.7,0,0,0,1,0,0,215.1,16,Afternoon
2021-04-14,Wednesday,4,2021,39.1,60.4,700.0,0,0,27.9,0,0,0,1,0,0,164.4,17,Afternoon
2021-04-14,Wednesday,4,2021,33.5,87.7,759.0,1,1,0.0,0,0,0,1,0,0,208.2,18,Evening
2021-04-14,Wednesday,4,2021,31.8,80.5,773.0,1,0,8.1,0,0,0,1,0,0,188.9,19,Evening
2021-04-14,Wednesday,4,2021,35.5,75.1,793.0,1,1,8.2,0,0,0,1,0,0,191.7,20,Evening
2021-04-14,Wednesday,4,2021,35.6,51.6,825.0,0,1,7.8,0,0,0,1,0,0,168.4,21,Evening
2021-04-14,Wednesday,4,2021,42.6,70.8,404.0,1,0,4.5,0,0,0,1,0,0,159.6,22,Evening
2021-04-14,Wednesday,4,2021,32.6,44.5,409.0,0,1,1.7,0,0,0,1,0,0,125.1,23,Evening
2021-04-15,Thursday,4,2021,37.1,59.2,50.0,0,0,5.5,0,0,0,1,0,0,91.2,0,Late Night
2021-04-15,Thursday,4,2021,27.2,36.4,42.0,0,0,10.4,0,0,0,1,0,0,70.4,1,Late Night
2021-04-15,Thursday,4,2021,31.6,35.3,51.0,0,0,12.3,0,0,0,1,0,0,82.1,2,Late Night
2021-04-15,Thursday,4,2021,32.8,35.8,53.0,0,0,9.6,0,0,0,1,0,0,84.1,3,Late Night
2021-04-15,Thursday,4,2021,31.3,57.0,48.0,0,0,4.2,0,0,0,1,0,0,72.2,4,Late Night
2021-04-15,Thursday,4,2021,37.3,73.9,56.0,0,0,2.9,0,0,0,1,0,0,90.5,5,Late Night
2021-04-15,Thursday,4,2021,30.7,93.9,291.0,1,1,7.9,0,0,0,1,0,0,148.0,6,Morning
2021-04-15,Thursday,4,2021,31.0,51.8,292.0,0,0,3.2,0,0,0,1,0,0,108.9,7,Morning
2021-04-15,Thursday,4,2021,36.5,42.8,310.0,0,0,18.1,0,0,0,1,0,0,108.5,8,Morning
2021-04-15,Thursday,4,2021,30.0,48.5,1230.0,1,0,39.2,0,0,0,1,0,0,200.8,9,Morning
2021-04-15,Thursday,4,2021,33.8,29.8,1233.0,1,0,57.0,0,0,0,1,0,0,208.2,10,Morning
2021-04-15,Thursday,4,2021,36.2,35.7,1177.0,1,0,82.0,0,0,0,1,0,0,191.3,11,Morning
2021-04-15,Thursday,4,2021,40.6,36.5,1229.0,1,0,68.0,0,0,0,1,0,0,216.6,12,Afternoon
2021-04-15,Thursday,4,2021,35.4,37.3,1192.0,1,0,72.8,0,0,0,1,0,0,220.0,13,Afternoon
2021-04-15,Thursday,4,2021,42.2,47.5,1172.0,1,1,67.7,0,0,0,1,0,0,228.0,14,Afternoon
2021-04-15,Thursday,4,2021,43.4,54.9,1189.0,1,1,41.2,0,0,0,1,0,0,238.5,15,Afternoon
2021-04-15,Thursday,4,2021,45.0,68.9,1155.0,1,0,41.1,0,0,0,1,0,0,247.1,16,Afternoon
2021-04-15,Thursday,4,2021,45.0,28.5,803.0,1,1,32.5,0,0,0,1,0,0,200.8,17,Afternoon
2021-04-15,Thursday,4,2021,30.2,39.5,778.0,1,1,5.3,0,0,0,1,0,0,183.3,18,Evening
2021-04-15,Thursday,4,2021,29.8,52.8,806.0,1,1,2.1,0,0,0,1,0,0,198.5,19,Evening
2021-04-15,Thursday,4,2021,39.4,42.9,780.0,1,0,6.5,0,0,0,1,0,0,180.9,20,Evening
2021-04-15,Thursday,4,2021,35.7,34.6,834.0,1,0,5.7,0,0,0,1,0,0,187.7,21,Evening
2021-04-15,Thursday,4,2021,40.0,67.1,378.0,0,1,4.8,0,0,0,1,0,0,138.2,22,Evening
2021-04-15,Thursday,4,2021,33.2,53.0,352.0,0,1,0.8,0,0,0,1,0,0,135.3,23,Evening
2021-04-16,Friday,4,2021,32.1,78.8,58.8,1,0,5.1,0,0,1,1,0,0,122.5,0,Late Night
2021-04-16,Friday,4,2021,24.9,40.2,75.6,0,0,2.8,0,0,1,1,0,0,98.1,1,Late Night
2021-04-16,Friday,4,2021,37.3,69.6,56.4,0,0,7.9,0,0,1,1,0,0,108.2,2,Late Night
2021-04-16,Friday,4,2021,28.1,51.0,63.599999999999994,0,0,0.4,0,0,1,1,0,0,85.1,3,Late Night
2021-04-16,Friday,4,2021,34.4,58.6,70.8,1,0,4.2,0,0,1,1,0,0,118.8,4,Late Night
2021-04-16,Friday,4,2021,30.3,70.9,74.39999999999999,0,0,12.4,0,0,1,1,0,0,93.7,5,Late Night
2021-04-16,Friday,4,2021,34.3,88.9,346.8,0,1,0.0,0,0,1,1,0,0,166.2,6,Morning
2021-04-16,Friday,4,2021,29.8,35.3,356.4,0,1,4.0,0,0,1,1,0,0,134.7,7,Morning
2021-04-16,Friday,4,2021,42.7,64.0,366.0,0,0,34.9,0,0,1,1,0,0,134.3,8,Morning
2021-04-16,Friday,4,2021,25.4,35.9,1435.2,1,0,29.9,0,0,1,1,0,0,231.6,9,Morning
2021-04-16,Friday,4,2021,36.8,56.9,1479.6,1,0,70.3,0,0,1,1,0,0,249.2,10,Morning
2021-04-16,Friday,4,2021,28.3,51.2,1432.8,1,1,67.3,0,0,1,1,0,0,234.9,11,Morning
2021-04-16,Friday,4,2021,38.9,47.7,1492.8,1,0,85.9,0,0,1,1,0,0,235.9,12,Afternoon
2021-04-16,Friday,4,2021,37.5,58.8,1356.0,1,1,74.8,0,0,1,1,0,0,276.8,13,Afternoon
2021-04-16,Friday,4,2021,45.0,45.1,1519.2,1,1,69.1,0,0,1,1,0,0,280.8,14,Afternoon
2021-04-16,Friday,4,2021,41.1,39.2,1405.2,1,0,41.9,0,0,1,1,0,0,267.1,15,Afternoon
2021-04-16,Friday,4,2021,44.4,42.2,1464.0,1,0,34.0,0,0,1,1,0,0,265.0,16,Afternoon
2021-04-16,Friday,4,2021,36.6,20.0,963.5999999999999,1,1,14.8,0,0,1,1,0,0,244.2,17,Afternoon
2021-04-16,Friday,4,2021,33.8,53.4,949.1999999999999,1,1,0.0,0,0,1,1,0,0,252.5,18,Evening
2021-04-16,Friday,4,2021,30.2,36.4,988.8,1,1,5.7,0,0,1,1,0,0,197.8,19,Evening
2021-04-16,Friday,4,2021,40.9,49.4,902.4,1,1,5.3,0,0,1,1,0,0,238.2,20,Evening
2021-04-16,Friday,4,2021,33.5,46.5,955.1999999999999,0,1,0.0,0,0,1,1,0,0,221.6,21,Evening
2021-04-16,Friday,4,2021,34.7,76.7,474.0,1,1,3.3,0,0,1,1,0,0,201.6,22,Evening
2021-04-16,Friday,4,2021,40.7,47.3,452.4,1,0,6.6,0,0,1,1,0,0,176.9,23,Evening
2021-04-17,Saturday,4,2021,28.5,35.3,39.6,0,0,6.0,1,0,1,0,0,0,71.3,0,Late Night
2021-04-17,Saturday,4,2021,26.3,25.8,76.8,0,0,5.8,1,0,1,0,0,0,63.0,1,Late Night
2021-04-17,Saturday,4,2021,35.3,48.5,50.4,0,0,4.5,1,0,1,0,0,0,74.6,2,Late Night
2021-04-17,Saturday,4,2021,29.7,71.9,56.4,0,0,7.0,1,0,1,0,0,0,65.0,3,Late Night
2021-04-17,Saturday,4,2021,28.3,52.1,74.39999999999999,0,0,0.0,1,0,1,0,0,0,78.0,4,Late Night
2021-04-17,Saturday,4,2021,35.7,53.5,72.0,0,0,7.9,1,0,1,0,0,0,75.2,5,Late Night
2021-04-17,Saturday,4,2021,39.8,69.3,409.2,1,1,0.0,1,0,1,0,0,0,172.8,6,Morning
2021-04-17,Saturday,4,2021,37.9,40.3,358.8,1,0,2.6,1,0,1,0,0,0,154.7,7,Morning
2021-04-17,Saturday,4,2021,39.4,50.9,394.8,0,0,19.0,1,0,1,0,0,0,134.8,8,Morning
2021-04-17,Saturday,4,2021,31.7,53.8,1438.8,1,1,29.5,1,0,1,0,0,0,244.6,9,Morning
2021-04-17,Saturday,4,2021,32.4,55.0,1465.2,1,1,35.7,1,0,1,0,0,0,253.6,10,Morning
2021-04-17,Saturday,4,2021,30.4,44.9,1339.2,1,1,73.6,1,0,1,0,0,0,225.4,11,Morning
2021-04-17,Saturday,4,2021,45.0,49.9,1389.6,0,0,63.9,1,0,1,0,0,0,216.5,12,Afternoon
2021-04-17,Saturday,4,2021,36.5,55.9,1485.6,1,0,76.3,1,0,1,0,0,0,247.9,13,Afternoon
2021-04-17,Saturday,4,2021,33.1,55.5,1416.0,0,1,51.4,1,0,1,0,0,0,208.8,14,Afternoon
2021-04-17,Saturday,4,2021,33.4,63.4,1447.2,1,1,23.9,1,0,1,0,0,0,259.0,15,Afternoon
2021-04-17,Saturday,4,2021,39.5,41.8,1453.2,1,0,27.5,1,0,1,0,0,0,249.9,16,Afternoon
2021-04-17,Saturday,4,2021,45.0,48.5,921.5999999999999,1,1,4.7,1,0,1,0,0,0,229.5,17,Afternoon
2021-04-17,Saturday,4,2021,42.9,46.5,939.5999999999999,0,1,1.6,1,0,1,0,0,0,198.7,18,Evening
2021-04-17,Saturday,4,2021,34.8,58.3,974.4,1,1,0.4,1,0,1,0,0,0,234.0,19,Evening
2021-04-17,Saturday,4,2021,35.7,45.1,996.0,0,1,2.9,1,0,1,0,0,0,230.9,20,Evening
2021-04-17,Saturday,4,2021,42.2,44.7,942.0,1,1,1.8,1,0,1,0,0,0,229.8,21,Evening
2021-04-17,Saturday,4,2021,36.1,33.6,457.2,0,1,9.3,1,0,1,0,0,0,126.7,22,Evening
2021-04-17,Saturday,4,2021,35.7,58.9,445.2,0,1,5.7,1,0,1,0,0,0,153.1,23,Evening
2021-04-18,Sunday,4,2021,35.7,85.2,60.0,0,0,6.8,1,0,1,0,0,0,86.8,0,Late Night
2021-04-18,Sunday,4,2021,27.4,34.6,87.6,0,0,5.0,1,0,1,0,0,0,75.1,1,Late Night
2021-04-18,Sunday,4,2021,26.1,69.8,56.4,0,0,5.5,1,0,1,0,0,0,69.9,2,Late Night
2021-04-18,Sunday,4,2021,28.1,45.5,46.8,0,0,6.8,1,0,1,0,0,0,60.3,3,Late Night
2021-04-18,Sunday,4,2021,38.2,36.4,51.6,1,0,2.6,1,0,1,0,0,0,112.4,4,Late Night
2021-04-18,Sunday,4,2021,31.5,31.3,66.0,0,0,7.3,1,0,1,0,0,0,59.4,5,Late Night
2021-04-18,Sunday,4,2021,41.8,50.7,376.8,1,0,7.8,1,0,1,0,0,0,152.5,6,Morning
2021-04-18,Sunday,4,2021,43.7,41.0,302.4,0,1,0.0,1,0,1,0,0,0,131.6,7,Morning
2021-04-18,Sunday,4,2021,43.9,65.0,361.2,0,0,24.5,1,0,1,0,0,0,112.0,8,Morning
2021-04-18,Sunday,4,2021,36.3,50.4,1497.6,1,1,51.5,1,0,1,0,0,0,245.2,9,Morning
2021-04-18,Sunday,4,2021,37.4,64.8,1468.8,0,1,39.2,1,0,1,0,0,0,232.7,10,Morning
2021-04-18,Sunday,4,2021,37.1,34.6,1507.2,1,0,71.9,1,0,1,0,0,0,220.7,11,Morning
2021-04-18,Sunday,4,2021,44.2,64.4,1416.0,1,0,76.9,1,0,1,0,0,0,250.2,12,Afternoon
2021-04-18,Sunday,4,2021,44.9,34.1,1448.3999999999999,1,1,65.5,1,0,1,0,0,0,264.4,13,Afternoon
2021-04-18,Sunday,4,2021,45.0,42.9,1424.3999999999999,1,0,55.1,1,0,1,0,0,0,246.0,14,Afternoon
2021-04-18,Sunday,4,2021,36.8,47.9,1437.6,1,0,57.6,1,0,1,0,0,0,229.1,15,Afternoon
2021-04-18,Sunday,4,2021,34.3,51.9,1413.6,1,0,33.5,1,0,1,0,0,0,242.1,16,Afternoon
2021-04-18,Sunday,4,2021,33.7,41.1,978.0,1,1,10.3,1,0,1,0,0,0,201.0,17,Afternoon
2021-04-18,Sunday,4,2021,28.5,43.1,961.1999999999999,1,0,0.0,1,0,1,0,0,0,182.2,18,Evening
2021-04-18,Sunday,4,2021,38.9,32.9,982.8,1,1,2.8,1,0,1,0,0,0,219.6,19,Evening
2021-04-18,Sunday,4,2021,37.6,56.7,994.8,1,1,4.9,1,0,1,0,0,0,227.8,20,Evening
2021-04-18,Sunday,4,2021,31.6,50.7,974.4,0,1,1.8,1,0,1,0,0,0,189.3,21,Evening
2021-04-18,Sunday,4,2021,45.0,26.1,504.0,0,0,2.8,1,0,1,0,0,0,139.8,22,Evening
2021-04-18,Sunday,4,2021,32.1,55.5,500.4,0,1,1.8,1,0,1,0,0,0,138.6,23,Evening
2021-04-19,Monday,4,2021,31.5,50.6,45.6,0,0,5.2,0,0,1,1,0,0,98.6,0,Late Night
2021-04-19,Monday,4,2021,34.4,49.5,69.6,0,0,1.5,0,0,1,1,0,0,99.1,1,Late Night
2021-04-19,Monday,4,2021,34.0,28.9,63.599999999999994,0,0,1.7,0,0,1,1,0,0,80.2,2,Late Night
2021-04-19,Monday,4,2021,30.7,44.3,62.4,0,0,9.6,0,0,1,1,0,0,103.5,3,Late Night
2021-04-19,Monday,4,2021,29.7,64.7,62.4,0,0,9.9,0,0,1,1,0,0,104.6,4,Late Night
2021-04-19,Monday,4,2021,32.6,79.7,69.6,0,0,3.4,0,0,1,1,0,0,95.6,5,Late Night
2021-04-19,Monday,4,2021,26.2,50.9,346.8,0,1,0.0,0,0,1,1,0,0,140.4,6,Morning
2021-04-19,Monday,4,2021,37.5,41.4,346.8,0,1,18.1,0,0,1,1,0,0,160.3,7,Morning
2021-04-19,Monday,4,2021,34.5,67.7,378.0,0,0,31.5,0,0,1,1,0,0,125.4,8,Morning
2021-04-19,Monday,4,2021,34.0,48.7,1494.0,0,0,32.2,0,0,1,1,0,0,242.1,9,Morning
2021-04-19,Monday,4,2021,38.0,56.7,1466.3999999999999,1,0,45.0,0,0,1,1,0,0,273.6,10,Morning
2021-04-19,Monday,4,2021,37.8,64.8,1448.3999999999999,1,1,71.3,0,0,1,1,0,0,280.0,11,Morning
2021-04-19,Monday,4,2021,38.2,27.7,1438.8,1,0,62.1,0,0,1,1,0,0,253.2,12,Afternoon
2021-04-19,Monday,4,2021,44.4,40.4,1394.3999999999999,1,0,57.3,0,0,1,1,0,0,250.8,13,Afternoon
2021-04-19,Monday,4,2021,38.6,40.0,1465.2,0,0,44.3,0,0,1,1,0,0,232.8,14,Afternoon
2021-04-19,Monday,4,2021,36.0,35.6,1455.6,1,1,36.4,0,0,1,1,0,0,272.0,15,Afternoon
2021-04-19,Monday,4,2021,37.4,54.1,1478.3999999999999,1,0,27.0,0,0,1,1,0,0,273.9,16,Afternoon
2021-04-19,Monday,4,2021,45.0,61.4,985.1999999999999,0,1,10.5,0,0,1,1,0,0,239.0,17,Afternoon
2021-04-19,Monday,4,2021,26.8,47.4,957.5999999999999,1,1,3.5,0,0,1,1,0,0,231.8,18,Evening
2021-04-19,Monday,4,2021,32.4,62.7,924.0,1,1,2.2,0,0,1,1,0,0,237.2,19,Evening
2021-04-19,Monday,4,2021,34.1,54.4,961.1999999999999,1,1,0.0,0,0,1,1,0,0,219.1,20,Evening
2021-04-19,Monday,4,2021,36.2,44.7,973.1999999999999,0,0,1.0,0,0,1,1,0,0,197.6,21,Evening
